"","HarvestDate","Cover","Crop","WaterTreat","NitroTreat","Block","radn","RadInt","RadIntSum"
"5204",2015-11-16,0.489121413561424,"Wheat","Irrigated","Median N","3",17.5,8.55962473732492,314.970358344761
"5205",2015-11-16,0.651145637099316,"Wheat","Irrigated","High N","3",17.5,11.395048649238,395.467214267358
"5206",2015-11-16,0.464142567260217,"Wheat","Irrigated","Low N","4",17.5,8.1224949270538,334.702608248566
"5207",2015-11-16,0.360612628185021,"Wheat","Irrigated","Low N","2",17.5,6.31072099323787,266.527831611191
"5208",2015-11-16,0.554381074293537,"Wheat","Dryland","High N","4",17.5,9.7016688001369,328.131846933517
"5209",2015-11-17,0.419227276509704,"Wheat","Dryland","Low N","4",30.9,12.9541228441499,342.190418894954
"5210",2015-11-17,0.698996696374574,"Wheat","Irrigated","High N","1",30.9,21.5989979179743,438.443508540147
"5211",2015-11-17,0.661843487272149,"Wheat","Irrigated","High N","3",30.9,20.4509637567094,415.918178024067
"5212",2015-11-17,0.47009105317143,"Wheat","Irrigated","Low N","1",30.9,14.5258135429972,336.476490988799
"5213",2015-11-17,0.325061398984267,"Wheat","Dryland","Low N","2",30.9,10.0443972286138,262.590369939779
"5214",2015-11-17,0.682620881302817,"Wheat","Dryland","High N","1",30.9,21.092985232257,437.731199546561
"5215",2015-11-17,0.628668873162144,"Wheat","Irrigated","High N","4",30.9,19.4258681807102,370.01898790748
"5216",2015-11-17,0.407079252115641,"Wheat","Dryland","Median N","3",30.9,12.5787488903733,276.159558981712
"5217",2015-11-17,0.470440330080363,"Wheat","Dryland","Low N","3",30.9,14.5366061994832,364.047462002341
"5218",2015-11-17,0.416407479044783,"Wheat","Dryland","Median N","2",30.9,12.8669911024838,296.441598506166
"5219",2015-11-17,0.381157430084965,"Wheat","Dryland","Median N","4",30.9,11.7777645896254,276.210526582502
"5220",2015-11-17,0.468107770519789,"Wheat","Irrigated","Low N","4",30.9,14.4645301090615,349.167138357628
"5221",2015-11-17,0.718744220259026,"Wheat","Irrigated","High N","2",30.9,22.2091964060039,459.610690456012
"5222",2015-11-17,0.352629355642911,"Wheat","Dryland","Low N","1",30.9,10.8962470893659,287.184905427844
"5223",2015-11-17,0.480148784800057,"Wheat","Irrigated","Median N","4",30.9,14.8365974503218,293.775602564706
"5224",2015-11-17,0.563898516671741,"Wheat","Dryland","High N","4",30.9,17.4244641651568,345.556311098673
"5225",2015-11-17,0.606364410770593,"Wheat","Dryland","High N","3",30.9,18.7366602928113,389.912431748931
"5226",2015-11-17,0.496022823271204,"Wheat","Irrigated","Median N","3",30.9,15.3271052390802,330.297463583841
"5227",2015-11-17,0.563939255460955,"Wheat","Dryland","High N","2",30.9,17.4257229937435,386.193858784427
"5228",2015-11-17,0.408090968938857,"Wheat","Dryland","Median N","1",30.9,12.6100109402107,276.866250623123
"5229",2015-11-17,0.503967980375409,"Wheat","Irrigated","Low N","3",30.9,15.5726105936001,372.467972563906
"5230",2015-11-17,0.470997758545407,"Wheat","Irrigated","Median N","2",30.9,14.5538307390531,307.163425322263
"5231",2015-11-17,0.508294825067878,"Wheat","Irrigated","Median N","1",30.9,15.7063100945974,343.000259953485
"5232",2015-11-17,0.363385559335612,"Wheat","Irrigated","Low N","2",30.9,11.2286137834704,277.756445394661
"5233",2015-11-18,0.672541337444982,"Wheat","Irrigated","High N","3",18.6,12.5092688764767,428.427446900544
"5234",2015-11-18,0.326482824342896,"Wheat","Dryland","Low N","2",18.6,6.07258053277787,268.662950472557
"5235",2015-11-18,0.692425783741386,"Wheat","Dryland","High N","1",18.6,12.8791195775898,450.610319124151
"5236",2015-11-18,0.709974548741717,"Wheat","Irrigated","High N","1",18.6,13.2055266065959,451.649035146743
"5237",2015-11-18,0.41328371391878,"Wheat","Dryland","Median N","1",18.6,7.68707707888931,284.553327702012
"5238",2015-11-18,0.472072973779361,"Wheat","Irrigated","Low N","4",18.6,8.78055731229612,357.947695669924
"5239",2015-11-18,0.420783231871053,"Wheat","Dryland","Median N","2",18.6,7.82656811280159,304.268166618968
"5240",2015-11-18,0.570571204213891,"Wheat","Dryland","High N","2",18.6,10.6126243983784,396.806483182805
"5241",2015-11-18,0.5150078139547,"Wheat","Irrigated","Median N","1",18.6,9.57914533955742,352.579405293043
"5242",2015-11-18,0.573415959049945,"Wheat","Dryland","High N","4",18.6,10.665536838329,356.221847937002
"5243",2015-11-18,0.488386604596467,"Wheat","Irrigated","Median N","4",18.6,9.08399084549429,302.8595934102
"5244",2015-11-18,0.41225550062159,"Wheat","Dryland","Median N","3",18.6,7.66795231156157,283.827511293274
"5245",2015-11-18,0.366158490486204,"Wheat","Irrigated","Low N","2",18.6,6.8105479230434,284.566993317705
"5246",2015-11-18,0.508273872066464,"Wheat","Irrigated","Low N","3",18.6,9.45389402043623,381.921866584342
"5247",2015-11-18,0.473296133843631,"Wheat","Dryland","Low N","3",18.6,8.80330808949154,372.850770091832
"5248",2015-11-18,0.729520916264173,"Wheat","Irrigated","High N","2",18.6,13.5690890425136,473.179779498526
"5249",2015-11-18,0.61516847053525,"Wheat","Dryland","High N","3",18.6,11.4421335519557,401.354565300887
"5250",2015-11-18,0.502924232980983,"Wheat","Irrigated","Median N","3",18.6,9.35439073344628,339.651854317287
"5251",2015-11-18,0.420872728595093,"Wheat","Dryland","Low N","4",18.6,7.82823275186873,350.018651646823
"5252",2015-11-18,0.384739692334864,"Wheat","Dryland","Median N","4",18.6,7.15615827742847,283.36668485993
"5253",2015-11-18,0.353957785842823,"Wheat","Dryland","Low N","1",18.6,6.58361481667651,293.76852024452
"5254",2015-11-18,0.477958704274193,"Wheat","Irrigated","Median N","2",18.6,8.89003189949999,316.053457221763
"5255",2015-11-18,0.474752614621888,"Wheat","Irrigated","Low N","1",18.6,8.83039863196712,345.306889620766
"5256",2015-11-18,0.64051507366978,"Wheat","Irrigated","High N","4",18.6,11.9135803702579,381.932568277737
"5257",2015-11-19,0.425158984697324,"Wheat","Dryland","Median N","2",23.8,10.1187838357963,314.386950454764
"5258",2015-11-19,0.623972530299907,"Wheat","Dryland","High N","3",23.8,14.8505462211378,416.205111522025
"5259",2015-11-19,0.51257976375752,"Wheat","Irrigated","Low N","3",23.8,12.199398377429,394.121264961771
"5260",2015-11-19,0.702230686179954,"Wheat","Dryland","High N","1",23.8,16.7130903310829,467.323409455234
"5261",2015-11-19,0.417431749127539,"Wheat","Dryland","Median N","3",23.8,9.93487562923543,293.762386922509
"5262",2015-11-19,0.683239187617815,"Wheat","Irrigated","High N","3",23.8,16.261092665304,444.688539565848
"5263",2015-11-19,0.74029761226932,"Wheat","Irrigated","High N","2",23.8,17.6190831720098,490.798862670536
"5264",2015-11-19,0.368931421636795,"Wheat","Irrigated","Low N","2",23.8,8.78056783495572,293.34756115266
"5265",2015-11-19,0.476151937606898,"Wheat","Dryland","Low N","3",23.8,11.3324161150442,384.183186206877
"5266",2015-11-19,0.355286216042734,"Wheat","Dryland","Low N","1",23.8,8.45581194181707,302.224332186337
"5267",2015-11-19,0.496624424392878,"Wheat","Irrigated","Median N","4",23.8,11.8196613005505,314.679254710751
"5268",2015-11-19,0.72095240110886,"Wheat","Irrigated","High N","1",23.8,17.1586671463909,468.807702293134
"5269",2015-11-19,0.388321954584762,"Wheat","Dryland","Median N","4",23.8,9.24206251911733,292.608747379048
"5270",2015-11-19,0.521720802841522,"Wheat","Irrigated","Median N","1",23.8,12.4169551076282,364.996360400671
"5271",2015-11-19,0.582933401428148,"Wheat","Dryland","High N","4",23.8,13.8738149539899,370.095662890992
"5272",2015-11-19,0.479414176072345,"Wheat","Irrigated","Low N","1",23.8,11.4100573905218,356.716947011288
"5273",2015-11-19,0.422518180680483,"Wheat","Dryland","Low N","4",23.8,10.0559327001955,360.074584347018
"5274",2015-11-19,0.577203152966826,"Wheat","Dryland","High N","2",23.8,13.7374350406105,410.543918223416
"5275",2015-11-19,0.476038177038933,"Wheat","Irrigated","Low N","4",23.8,11.3297086135266,369.277404283451
"5276",2015-11-19,0.652361274177416,"Wheat","Irrigated","High N","4",23.8,15.5261983254225,397.45876660316
"5277",2015-11-19,0.327904249701526,"Wheat","Dryland","Low N","2",23.8,7.80412114289632,276.467071615453
"5278",2015-11-19,0.418476458898703,"Wheat","Dryland","Median N","1",23.8,9.95973972178913,294.513067423801
"5279",2015-11-19,0.509825642690763,"Wheat","Irrigated","Median N","3",23.8,12.1338502960402,351.785704613327
"5280",2015-11-19,0.484919650002979,"Wheat","Irrigated","Median N","2",23.8,11.5410876700709,327.594544891834
"5281",2015-11-20,0.422607997633488,"Wheat","Dryland","Median N","3",28.5,12.0443279325544,305.806714855064
"5282",2015-11-20,0.479007741370166,"Wheat","Dryland","Low N","3",28.5,13.6517206290497,397.834906835926
"5283",2015-11-20,0.693937037790648,"Wheat","Irrigated","High N","3",28.5,19.7772055770335,464.465745142881
"5284",2015-11-20,0.516885655448575,"Wheat","Irrigated","Low N","3",28.5,14.7312411802844,408.852506142056
"5285",2015-11-20,0.528433791728344,"Wheat","Irrigated","Median N","1",28.5,15.0603630642578,380.056723464929
"5286",2015-11-20,0.391904216834661,"Wheat","Dryland","Median N","4",28.5,11.1692701797878,303.778017558836
"5287",2015-11-20,0.731930253476003,"Wheat","Irrigated","High N","1",28.5,20.8600122240661,489.6677145172
"5288",2015-11-20,0.583835101719761,"Wheat","Dryland","High N","2",28.5,16.6393003990132,427.183218622429
"5289",2015-11-20,0.329325675060155,"Wheat","Dryland","Low N","2",28.5,9.38578173921442,285.852853354667
"5290",2015-11-20,0.424163632765872,"Wheat","Dryland","Low N","4",28.5,12.0886635338274,372.163247880846
"5291",2015-11-20,0.664207474685052,"Wheat","Irrigated","High N","4",28.5,18.929913028524,416.388679631684
"5292",2015-11-20,0.484075737522803,"Wheat","Irrigated","Low N","1",28.5,13.7961585193999,370.513105530687
"5293",2015-11-20,0.356614646242645,"Wheat","Dryland","Low N","1",28.5,10.1635174179154,312.387849604252
"5294",2015-11-20,0.504862244189288,"Wheat","Irrigated","Median N","4",28.5,14.3885739593947,329.067828670146
"5295",2015-11-20,0.423669203878625,"Wheat","Dryland","Median N","1",28.5,12.0745723105408,306.587639734342
"5296",2015-11-20,0.516727052400542,"Wheat","Irrigated","Median N","3",28.5,14.7267209934154,366.512425606743
"5297",2015-11-20,0.429534737523594,"Wheat","Dryland","Median N","2",28.5,12.2417400194224,326.628690474186
"5298",2015-11-20,0.712035588618522,"Wheat","Dryland","High N","1",28.5,20.2930142756279,487.616423730862
"5299",2015-11-20,0.632776590064564,"Wheat","Dryland","High N","3",28.5,18.0341328168401,434.239244338865
"5300",2015-11-20,0.371704352787387,"Wheat","Irrigated","Low N","2",28.5,10.5935740544405,303.941135207101
"5301",2015-11-20,0.480003380298506,"Wheat","Irrigated","Low N","4",28.5,13.6800963385074,382.957500621958
"5302",2015-11-20,0.592450843806352,"Wheat","Dryland","High N","4",28.5,16.884849048481,386.980511939473
"5303",2015-11-20,0.491880595731766,"Wheat","Irrigated","Median N","2",28.5,14.0185969783553,341.613141870189
"5304",2015-11-20,0.751074308274467,"Wheat","Irrigated","High N","2",28.5,21.4056177858223,512.204480456358
"5305",2015-11-21,0.330747100418785,"Wheat","Dryland","Low N","2",21.2,7.01183852887824,292.864691883546
"5306",2015-11-21,0.742908105843147,"Wheat","Irrigated","High N","1",21.2,15.7496518438747,505.417366361075
"5307",2015-11-21,0.425809084851261,"Wheat","Dryland","Low N","4",21.2,9.02715259884673,381.190400479692
"5308",2015-11-21,0.481863545133433,"Wheat","Dryland","Low N","3",21.2,10.2155071568288,408.050413992755
"5309",2015-11-21,0.521191547139631,"Wheat","Irrigated","Low N","3",21.2,11.0492607993602,419.901766941416
"5310",2015-11-21,0.48873729897326,"Wheat","Irrigated","Low N","1",21.2,10.3612307382331,380.874336268921
"5311",2015-11-21,0.590467050472696,"Wheat","Dryland","High N","2",21.2,12.5179014700212,439.70112009245
"5312",2015-11-21,0.513100063985699,"Wheat","Irrigated","Median N","4",21.2,10.8777213564968,339.945550026642
"5313",2015-11-21,0.523628462110322,"Wheat","Irrigated","Median N","3",21.2,11.1009233967388,377.613349003481
"5314",2015-11-21,0.357943076442557,"Wheat","Dryland","Low N","1",21.2,7.58839322058221,319.976242824835
"5315",2015-11-21,0.676053675192688,"Wheat","Irrigated","High N","4",21.2,14.332337914085,430.721017545769
"5316",2015-11-21,0.427784246139438,"Wheat","Dryland","Median N","3",21.2,9.06902601815609,314.87574087322
"5317",2015-11-21,0.374477283937978,"Wheat","Irrigated","Low N","2",21.2,7.93891841948513,311.880053626586
"5318",2015-11-21,0.641580649829221,"Wheat","Dryland","High N","3",21.2,13.6015097763795,447.840754115244
"5319",2015-11-21,0.761851004279614,"Wheat","Irrigated","High N","2",21.2,16.1512412907278,528.355721747086
"5320",2015-11-21,0.498841541460552,"Wheat","Irrigated","Median N","2",21.2,10.5754406789637,352.188582549153
"5321",2015-11-21,0.704634887963481,"Wheat","Irrigated","High N","3",21.2,14.9382596248258,479.404004767707
"5322",2015-11-21,0.483968583558078,"Wheat","Irrigated","Low N","4",21.2,10.2601339714313,393.217634593389
"5323",2015-11-21,0.395486479084559,"Wheat","Dryland","Median N","4",21.2,8.38431335659265,312.162330915428
"5324",2015-11-21,0.535146780615166,"Wheat","Irrigated","Median N","1",21.2,11.3451117490415,391.40183521397
"5325",2015-11-21,0.428861948858548,"Wheat","Dryland","Median N","1",21.2,9.09187331580122,315.679513050143
"5326",2015-11-21,0.433910490349864,"Wheat","Dryland","Median N","2",21.2,9.19890239541712,335.827592869603
"5327",2015-11-21,0.72184049105709,"Wheat","Dryland","High N","1",21.2,15.3030184104103,502.919442141272
"5328",2015-11-21,0.601968286184555,"Wheat","Dryland","High N","4",21.2,12.7617276671126,399.742239606586
"5329",2015-11-22,0.493398860423718,"Wheat","Irrigated","Low N","1",24.8,12.2362917385082,393.110628007429
"5330",2015-11-22,0.359271506642468,"Wheat","Dryland","Low N","1",24.8,8.90993336473321,328.886176189568
"5331",2015-11-22,0.731645393495659,"Wheat","Dryland","High N","1",24.8,18.1448057586923,521.064247899964
"5332",2015-11-22,0.715332738136314,"Wheat","Irrigated","High N","3",24.8,17.7402519057806,497.144256673487
"5333",2015-11-22,0.75388595821029,"Wheat","Irrigated","High N","1",24.8,18.6963717636152,524.11373812469
"5334",2015-11-22,0.597098999225632,"Wheat","Dryland","High N","2",24.8,14.8080551807957,454.509175273246
"5335",2015-11-22,0.52133788378211,"Wheat","Irrigated","Median N","4",24.8,12.9291795177963,352.874729544439
"5336",2015-11-22,0.48793378681765,"Wheat","Irrigated","Low N","4",24.8,12.1007579130777,405.318392506467
"5337",2015-11-22,0.687899875700324,"Wheat","Irrigated","High N","4",24.8,17.059916917368,447.780934463137
"5338",2015-11-22,0.525497438830687,"Wheat","Irrigated","Low N","3",24.8,13.032336483001,432.934103424417
"5339",2015-11-22,0.484719348896701,"Wheat","Dryland","Low N","3",24.8,12.0210398526382,420.071453845393
"5340",2015-11-22,0.434054693838471,"Wheat","Dryland","Median N","1",24.8,10.7645564071941,326.444069457337
"5341",2015-11-22,0.772627700284761,"Wheat","Irrigated","High N","2",24.8,19.1611669670621,547.516888714148
"5342",2015-11-22,0.399068741334457,"Wheat","Dryland","Median N","4",24.8,9.89690478509453,322.059235700523
"5343",2015-11-22,0.438286243176135,"Wheat","Dryland","Median N","2",24.8,10.8694988307681,346.697091700372
"5344",2015-11-22,0.37725021508857,"Wheat","Irrigated","Low N","2",24.8,9.35580533419654,321.235858960783
"5345",2015-11-22,0.541859769501988,"Wheat","Irrigated","Median N","1",24.8,13.4381222836493,404.83995749762
"5346",2015-11-22,0.505802487189338,"Wheat","Irrigated","Median N","2",24.8,12.5439016822956,364.732484231448
"5347",2015-11-22,0.650384709593878,"Wheat","Dryland","High N","3",24.8,16.1295407979282,463.970294913172
"5348",2015-11-22,0.530529871820101,"Wheat","Irrigated","Median N","3",24.8,13.1571408211385,390.77048982462
"5349",2015-11-22,0.611485728562759,"Wheat","Dryland","High N","4",24.8,15.1648460683564,414.907085674942
"5350",2015-11-22,0.427454536936651,"Wheat","Dryland","Low N","4",24.8,10.6008725160289,391.791272995721
"5351",2015-11-22,0.332168525777414,"Wheat","Dryland","Low N","2",24.8,8.23777943927987,301.102471322825
"5352",2015-11-22,0.432960494645387,"Wheat","Dryland","Median N","3",24.8,10.7374202672056,325.613161140425
"5353",2015-11-23,0.529803330521742,"Wheat","Irrigated","Low N","3",29.5,15.6291982503914,448.563301674808
"5354",2015-11-23,0.439247438818394,"Wheat","Dryland","Median N","1",29.5,12.9577994451426,339.40186890248
"5355",2015-11-23,0.783404396289908,"Wheat","Irrigated","High N","2",29.5,23.1104296905523,570.6273184047
"5356",2015-11-23,0.442661996002405,"Wheat","Dryland","Median N","2",29.5,13.0585288820709,359.755620582442
"5357",2015-11-23,0.741450295934227,"Wheat","Dryland","High N","1",29.5,21.8727837300597,542.937031630024
"5358",2015-11-23,0.333589951136043,"Wheat","Dryland","Low N","2",29.5,9.84090355851327,310.943374881339
"5359",2015-11-23,0.42909998902204,"Wheat","Dryland","Low N","4",29.5,12.6584496761502,404.449722671871
"5360",2015-11-23,0.402651003584356,"Wheat","Dryland","Median N","4",29.5,11.8782046057385,333.937440306261
"5361",2015-11-23,0.603730947978567,"Wheat","Dryland","High N","2",29.5,17.8100629653677,472.319238238613
"5362",2015-11-23,0.52957570357852,"Wheat","Irrigated","Median N","4",29.5,15.6224832555663,368.497212800005
"5363",2015-11-23,0.621003170940963,"Wheat","Dryland","High N","4",29.5,18.3195935427584,433.226679217701
"5364",2015-11-23,0.491898990077222,"Wheat","Irrigated","Low N","4",29.5,14.511020207278,419.829412713745
"5365",2015-11-23,0.69974607620796,"Wheat","Irrigated","High N","4",29.5,20.6425092481348,468.423443711272
"5366",2015-11-23,0.764863810577434,"Wheat","Irrigated","High N","1",29.5,22.5634824120343,546.677220536724
"5367",2015-11-23,0.487575152659968,"Wheat","Dryland","Low N","3",29.5,14.3834670034691,434.454920848862
"5368",2015-11-23,0.726030588309147,"Wheat","Irrigated","High N","3",29.5,21.4179023551198,518.562159028607
"5369",2015-11-23,0.360599936842379,"Wheat","Dryland","Low N","1",29.5,10.6376981368502,339.523874326418
"5370",2015-11-23,0.512763432918124,"Wheat","Irrigated","Median N","2",29.5,15.1265212710847,379.859005502533
"5371",2015-11-23,0.537431281529881,"Wheat","Irrigated","Median N","3",29.5,15.8542228051315,406.624712629751
"5372",2015-11-23,0.659188769358535,"Wheat","Dryland","High N","3",29.5,19.4460686960768,483.416363609249
"5373",2015-11-23,0.380023146239161,"Wheat","Irrigated","Low N","2",29.5,11.2106828140553,332.446541774838
"5374",2015-11-23,0.54857275838881,"Wheat","Irrigated","Median N","1",29.5,16.1828963724699,421.02285387009
"5375",2015-11-23,0.498060421874176,"Wheat","Irrigated","Low N","1",29.5,14.6927824452882,407.803410452717
"5376",2015-11-23,0.438136743151336,"Wheat","Dryland","Median N","3",29.5,12.9250339229644,338.53819506339
"5377",2015-11-24,0.606728515294246,"Wheat","Dryland","High N","2",28.5,17.291762685886,489.611000924499
"5378",2015-11-24,0.334046860199785,"Wheat","Dryland","Low N","2",28.5,9.52033551569387,320.463710397033
"5379",2015-11-24,0.745790321398633,"Wheat","Dryland","High N","1",28.5,21.255024159861,564.192055789885
"5380",2015-11-24,0.542872840020387,"Wheat","Irrigated","Median N","3",28.5,15.471875940581,422.096588570332
"5381",2015-11-24,0.62670194356279,"Wheat","Dryland","High N","4",28.5,17.8610053915395,451.08768460924
"5382",2015-11-24,0.494717249887593,"Wheat","Irrigated","Low N","4",28.5,14.0994416217964,433.928854335541
"5383",2015-11-24,0.532310121488797,"Wheat","Irrigated","Low N","3",28.5,15.1708384624307,463.734140137239
"5384",2015-11-24,0.771948736958183,"Wheat","Irrigated","High N","1",28.5,22.0005390033082,568.677759540032
"5385",2015-11-24,0.488484865137653,"Wheat","Dryland","Low N","3",28.5,13.9218186564231,448.376739505285
"5386",2015-11-24,0.361086775890899,"Wheat","Dryland","Low N","1",28.5,10.2909731128906,349.814847439309
"5387",2015-11-24,0.709185219244855,"Wheat","Irrigated","High N","4",28.5,20.2117787484784,488.63522245975
"5388",2015-11-24,0.518093969588851,"Wheat","Irrigated","Median N","2",28.5,14.7656781332823,394.624683635815
"5389",2015-11-24,0.440972295802845,"Wheat","Dryland","Median N","3",28.5,12.5677104303811,351.105905493771
"5390",2015-11-24,0.734349763540487,"Wheat","Irrigated","High N","3",28.5,20.9289682609039,539.491127289511
"5391",2015-11-24,0.500540640181132,"Wheat","Irrigated","Low N","1",28.5,14.2654082451623,422.068818697879
"5392",2015-11-24,0.790808244599504,"Wheat","Irrigated","High N","2",28.5,22.5380349710859,593.165353375786
"5393",2015-11-24,0.445142859275867,"Wheat","Dryland","Median N","2",28.5,12.6865714893622,372.442192071805
"5394",2015-11-24,0.535566456548529,"Wheat","Irrigated","Median N","4",28.5,15.2636440116331,383.760856811638
"5395",2015-11-24,0.429719196109872,"Wheat","Dryland","Low N","4",28.5,12.2469970891314,416.696719761003
"5396",2015-11-24,0.403867101362142,"Wheat","Dryland","Median N","4",28.5,11.510212388821,345.447652695082
"5397",2015-11-24,0.553641851237541,"Wheat","Irrigated","Median N","1",28.5,15.7787927602699,436.80164663036
"5398",2015-11-24,0.442170640760094,"Wheat","Dryland","Median N","1",28.5,12.6018632616627,352.003732164142
"5399",2015-11-24,0.381990309798401,"Wheat","Irrigated","Low N","2",28.5,10.8867238292544,343.333265604092
"5400",2015-11-24,0.663482748357262,"Wheat","Dryland","High N","3",28.5,18.909258328182,502.325621937431
"5401",2015-11-25,0.632400716184617,"Wheat","Dryland","High N","4",28.5,18.0234204112616,469.111105020502
"5402",2015-11-25,0.430338403197703,"Wheat","Dryland","Low N","4",28.5,12.2646444911345,428.961364252137
"5403",2015-11-25,0.534816912455851,"Wheat","Irrigated","Low N","3",28.5,15.2422820049918,478.976422142231
"5404",2015-11-25,0.334503769263526,"Wheat","Dryland","Low N","2",28.5,9.53335742401049,329.997067821043
"5405",2015-11-25,0.489394577615337,"Wheat","Dryland","Low N","3",28.5,13.9477454620371,462.324484967323
"5406",2015-11-25,0.609726082609924,"Wheat","Dryland","High N","2",28.5,17.3771933543828,506.988194278882
"5407",2015-11-25,0.361573614939418,"Wheat","Dryland","Low N","1",28.5,10.3048480257734,360.119695465082
"5408",2015-11-25,0.548314398510893,"Wheat","Irrigated","Median N","3",28.5,15.6269603575605,437.723548927893
"5409",2015-11-25,0.503020858488088,"Wheat","Irrigated","Low N","1",28.5,14.3360944669105,436.40491316479
"5410",2015-11-25,0.798212092909099,"Wheat","Irrigated","High N","2",28.5,22.7490446479093,615.914398023696
"5411",2015-11-25,0.71862436228175,"Wheat","Irrigated","High N","4",28.5,20.4807943250299,509.11601678478
"5412",2015-11-25,0.779033663338932,"Wheat","Irrigated","High N","1",28.5,22.2024594051596,590.880218945192
"5413",2015-11-25,0.558710944086271,"Wheat","Irrigated","Median N","1",28.5,15.9232619064587,452.724908536818
"5414",2015-11-25,0.742668938771827,"Wheat","Irrigated","High N","3",28.5,21.1660647549971,560.657192044508
"5415",2015-11-25,0.75013034686304,"Wheat","Dryland","High N","1",28.5,21.3787148855966,585.570770675482
"5416",2015-11-25,0.443807848454354,"Wheat","Dryland","Median N","3",28.5,12.6485236809491,363.75442917472
"5417",2015-11-25,0.541557209518538,"Wheat","Irrigated","Median N","4",28.5,15.4343804712783,399.195237282916
"5418",2015-11-25,0.667776727355989,"Wheat","Dryland","High N","3",28.5,19.0316367296457,521.357258667077
"5419",2015-11-25,0.523424506259578,"Wheat","Irrigated","Median N","2",28.5,14.917598428398,409.542282064213
"5420",2015-11-25,0.447623722549328,"Wheat","Dryland","Median N","2",28.5,12.7572760926558,385.199468164461
"5421",2015-11-25,0.445093842701794,"Wheat","Dryland","Median N","1",28.5,12.6851745170011,364.688906681144
"5422",2015-11-25,0.497535509697964,"Wheat","Irrigated","Low N","4",28.5,14.179762026392,448.108616361933
"5423",2015-11-25,0.405083199139928,"Wheat","Dryland","Median N","4",28.5,11.5448711754879,356.99252387057
"5424",2015-11-25,0.38395747335764,"Wheat","Irrigated","Low N","2",28.5,10.9427879906927,354.276053594785
"5425",2015-11-26,0.612723649925603,"Wheat","Dryland","High N","2",28.7,17.5851687528648,524.573363031747
"5426",2015-11-26,0.553755957001399,"Wheat","Irrigated","Median N","3",28.7,15.8927959659402,453.616344893833
"5427",2015-11-26,0.537323703422906,"Wheat","Irrigated","Low N","3",28.7,15.4211902882374,494.397612430468
"5428",2015-11-26,0.490304290093022,"Wheat","Dryland","Low N","3",28.7,14.0717331256697,476.396218092992
"5429",2015-11-26,0.728063505318644,"Wheat","Irrigated","High N","4",28.7,20.8954226026451,530.011439387425
"5430",2015-11-26,0.505501076795045,"Wheat","Irrigated","Low N","1",28.7,14.5078809040178,450.912794068808
"5431",2015-11-26,0.334960678327268,"Wheat","Dryland","Low N","2",28.7,9.61337146799259,339.610439289036
"5432",2015-11-26,0.362060453987937,"Wheat","Dryland","Low N","1",28.7,10.3911350294538,370.510830494536
"5433",2015-11-26,0.750988114003167,"Wheat","Irrigated","High N","3",28.7,21.5533588718909,582.210550916399
"5434",2015-11-26,0.528755042930305,"Wheat","Irrigated","Median N","2",28.7,15.1752697320998,424.717551796313
"5435",2015-11-26,0.805615941218695,"Wheat","Irrigated","High N","2",28.7,23.1211775129765,639.035575536672
"5436",2015-11-26,0.547547962488546,"Wheat","Irrigated","Median N","4",28.7,15.7146265234213,414.909863806338
"5437",2015-11-26,0.500353769508334,"Wheat","Irrigated","Low N","4",28.7,14.3601531848892,462.468769546823
"5438",2015-11-26,0.430957610285534,"Wheat","Dryland","Low N","4",28.7,12.3684834151948,441.329847667332
"5439",2015-11-26,0.786118589719682,"Wheat","Irrigated","High N","1",28.7,22.5616035249549,613.441822470147
"5440",2015-11-26,0.446643401105863,"Wheat","Dryland","Median N","3",28.7,12.8186656117383,376.573094786458
"5441",2015-11-26,0.672070706354716,"Wheat","Dryland","High N","3",28.7,19.2884292723803,540.645687939457
"5442",2015-11-26,0.38592463691688,"Wheat","Irrigated","Low N","2",28.7,11.0760370795145,365.3520906743
"5443",2015-11-26,0.563780036935001,"Wheat","Irrigated","Median N","1",28.7,16.1804870600345,468.905395596853
"5444",2015-11-26,0.45010458582279,"Wheat","Dryland","Median N","2",28.7,12.9180016131141,398.117469777575
"5445",2015-11-26,0.406299296917715,"Wheat","Dryland","Median N","4",28.7,11.6607898215384,368.653313692109
"5446",2015-11-26,0.754470372327446,"Wheat","Dryland","High N","1",28.7,21.6532996857977,607.224070361279
"5447",2015-11-26,0.448017044643495,"Wheat","Dryland","Median N","1",28.7,12.8580891812683,377.546995862412
"5448",2015-11-26,0.638099488806444,"Wheat","Dryland","High N","4",28.7,18.3134553287449,487.424560349247
"5449",2015-11-27,0.503172029318705,"Wheat","Irrigated","Low N","4",28.5,14.3404028355831,476.809172382406
"5450",2015-11-27,0.539830494389961,"Wheat","Irrigated","Low N","3",28.5,15.3851690901139,509.782781520582
"5451",2015-11-27,0.362547293036457,"Wheat","Dryland","Low N","1",28.5,10.332597851539,380.843428346075
"5452",2015-11-27,0.553538715458555,"Wheat","Irrigated","Median N","4",28.5,15.7758533905688,430.685717196907
"5453",2015-11-27,0.737502648355539,"Wheat","Irrigated","High N","4",28.5,21.0188254781329,551.030264865558
"5454",2015-11-27,0.491214002570706,"Wheat","Dryland","Low N","3",28.5,13.9995990732651,490.395817166257
"5455",2015-11-27,0.559197515491905,"Wheat","Irrigated","Median N","3",28.5,15.9371291915193,469.553474085352
"5456",2015-11-27,0.615721217241281,"Wheat","Dryland","High N","2",28.5,17.5480546913765,542.121417723124
