"","HarvestDate","Plot","Organ","Block","WaterTreat","NitroTreat","BiomassWeight","NitrogenPerc","NitrogenWeight","Crop"
"923",2015-12-03,"11","Leaf","2","Irrigated","Low N",386.19,2.61,10.079559,"Wheat"
"924",2015-12-03,"12","Leaf","2","Dryland","Median N",722.37,3.71,26.799927,"Wheat"
"925",2015-12-03,"13","Leaf","3","Dryland","High N",1087.97,4.67,50.808199,"Wheat"
"926",2015-12-03,"14","Leaf","3","Irrigated","Median N",665.67,3.8,25.29546,"Wheat"
"927",2015-12-03,"15","Leaf","3","Irrigated","Low N",811.48,2.79,22.640292,"Wheat"
"928",2015-12-03,"16","Leaf","3","Dryland","Low N",684.45,2.92,19.98594,"Wheat"
"929",2015-12-03,"17","Leaf","3","Irrigated","High N",1427.91,4.89,69.824799,"Wheat"
"930",2015-12-03,"18","Leaf","3","Dryland","Median N",567.5,4.07,23.09725,"Wheat"
"931",2015-12-03,"19","Leaf","4","Irrigated","Median N",947.18,3.44,32.582992,"Wheat"
"932",2015-12-03,"20","Leaf","4","Dryland","Median N",465.93,3.83,17.845119,"Wheat"
"933",2015-12-03,"21","Leaf","4","Dryland","Low N",484.44,2.7,13.07988,"Wheat"
"934",2015-12-03,"22","Leaf","4","Irrigated","Low N",760.58,2.58,19.622964,"Wheat"
"935",2015-12-03,"23","Leaf","4","Irrigated","High N",1590.57,4.8,76.34736,"Wheat"
"936",2015-12-03,"24","Leaf","4","Dryland","High N",936.76,4.8,44.96448,"Wheat"
"937",2015-12-15,"1","Leaf","1","Dryland","High N",728.86,3.61,26.311846,"Wheat"
"938",2015-12-15,"2","Leaf","1","Irrigated","High N",1402.04,4.39,61.549556,"Wheat"
"939",2015-12-15,"3","Leaf","1","Irrigated","Low N",641.68,2.38,15.271984,"Wheat"
"940",2015-12-15,"4","Leaf","1","Irrigated","Median N",1420.04,0.9,12.78036,"Wheat"
"941",2015-12-15,"5","Leaf","1","Dryland","Low N",188.31,0.67,1.261677,"Wheat"
"942",2015-12-15,"6","Leaf","1","Dryland","Median N",534.37,3.15,16.832655,"Wheat"
"943",2015-12-15,"7","Leaf","2","Irrigated","Median N",746,2.96,22.0816,"Wheat"
"944",2015-12-15,"8","Leaf","2","Dryland","Low N",205.96,2.67,5.499132,"Wheat"
"945",2015-12-15,"9","Leaf","2","Dryland","High N",1209.32,4.04,48.856528,"Wheat"
"946",2015-12-15,"10","Leaf","2","Irrigated","High N",2351.04,4.39,103.210656,"Wheat"
"947",2015-12-15,"11","Leaf","2","Irrigated","Low N",385.29,2.61,10.056069,"Wheat"
"948",2015-12-15,"12","Leaf","2","Dryland","Median N",530.59,3.06,16.236054,"Wheat"
"949",2015-12-15,"13","Leaf","3","Dryland","High N",1036.48,3.89,40.319072,"Wheat"
"950",2015-12-15,"14","Leaf","3","Irrigated","Median N",645.2,3.29,21.22708,"Wheat"
"951",2015-12-15,"15","Leaf","3","Irrigated","Low N",796.18,2.56,20.382208,"Wheat"
"952",2015-12-15,"16","Leaf","3","Dryland","Low N",584.7,2.57,15.02679,"Wheat"
"953",2015-12-15,"17","Leaf","3","Irrigated","High N",1768.71,4.39,77.646369,"Wheat"
"954",2015-12-15,"18","Leaf","3","Dryland","Median N",481.26,3.45,16.60347,"Wheat"
"955",2015-12-15,"19","Leaf","4","Irrigated","Median N",794.77,3.08,24.478916,"Wheat"
"956",2015-12-15,"20","Leaf","4","Dryland","Median N",412.94,3.23,13.337962,"Wheat"
"957",2015-12-15,"21","Leaf","4","Dryland","Low N",404.1,2.97,12.00177,"Wheat"
"958",2015-12-15,"22","Leaf","4","Irrigated","Low N",855.65,2.68,22.93142,"Wheat"
"959",2015-12-15,"23","Leaf","4","Irrigated","High N",1512.07,4.56,68.950392,"Wheat"
"960",2015-12-15,"24","Leaf","4","Dryland","High N",928.26,4.21,39.079746,"Wheat"
"961",2016-01-06,"1","Leaf","1","Dryland","High N",151.19,2.19,3.311061,"Wheat"
"962",2016-01-06,"2","Leaf","1","Irrigated","High N",1688.06,3.15,53.17389,"Wheat"
"963",2016-01-06,"3","Leaf","1","Irrigated","Low N",391.84,1.78,6.974752,"Wheat"
"964",2016-01-06,"4","Leaf","1","Irrigated","Median N",576.73,2.2,12.68806,"Wheat"
"965",2016-01-06,"5","Leaf","1","Dryland","Low N",96.58,2.16,2.086128,"Wheat"
"966",2016-01-06,"6","Leaf","1","Dryland","Median N",197.43,1.97,3.889371,"Wheat"
"967",2016-01-06,"7","Leaf","2","Irrigated","Median N",739.39,2.33,17.227787,"Wheat"
"968",2016-01-06,"8","Leaf","2","Dryland","Low N",75.94,2.45,1.86053,"Wheat"
"969",2016-01-06,"9","Leaf","2","Dryland","High N",103.65,2.29,2.373585,"Wheat"
"970",2016-01-06,"10","Leaf","2","Irrigated","High N",1675.89,3.5,58.65615,"Wheat"
"971",2016-01-06,"11","Leaf","2","Irrigated","Low N",248.24,1.93,4.791032,"Wheat"
"972",2016-01-06,"12","Leaf","2","Dryland","Median N",168.92,1.86,3.141912,"Wheat"
"973",2016-01-06,"13","Leaf","3","Dryland","High N",379.89,2.28,8.661492,"Wheat"
"974",2016-01-06,"14","Leaf","3","Irrigated","Median N",432.19,2.09,9.032771,"Wheat"
"975",2016-01-06,"15","Leaf","3","Irrigated","Low N",441.36,1.99,8.783064,"Wheat"
"976",2016-01-06,"16","Leaf","3","Dryland","Low N",128.11,1.9,2.43409,"Wheat"
"977",2016-01-06,"17","Leaf","3","Irrigated","High N",1587.35,3.24,51.43014,"Wheat"
"978",2016-01-06,"18","Leaf","3","Dryland","Median N",201.1,2.01,4.04211,"Wheat"
"979",2016-01-06,"19","Leaf","4","Irrigated","Median N",760.85,2.16,16.43436,"Wheat"
"980",2016-01-06,"20","Leaf","4","Dryland","Median N",104.96,2.09,2.193664,"Wheat"
"981",2016-01-06,"21","Leaf","4","Dryland","Low N",134.78,2.14,2.884292,"Wheat"
"982",2016-01-06,"22","Leaf","4","Irrigated","Low N",488.51,2.35,11.479985,"Wheat"
"983",2016-01-06,"23","Leaf","4","Irrigated","High N",1637.91,3.48,56.999268,"Wheat"
"984",2016-01-06,"24","Leaf","4","Dryland","High N",470.78,2.63,12.381514,"Wheat"
"985",2016-02-01,"1","Leaf","1","Dryland","High N",NA,NA,NA,"Wheat"
"986",2016-02-13,"2","Leaf","1","Irrigated","High N",NA,NA,NA,"Wheat"
"987",2016-02-13,"3","Leaf","1","Irrigated","Low N",NA,NA,NA,"Wheat"
"988",2016-02-13,"4","Leaf","1","Irrigated","Median N",NA,NA,NA,"Wheat"
"989",2016-01-25,"5","Leaf","1","Dryland","Low N",NA,NA,NA,"Wheat"
"990",2016-02-01,"6","Leaf","1","Dryland","Median N",NA,NA,NA,"Wheat"
"991",2016-02-13,"7","Leaf","2","Irrigated","Median N",NA,NA,NA,"Wheat"
"992",2016-01-25,"8","Leaf","2","Dryland","Low N",NA,NA,NA,"Wheat"
"993",2016-02-01,"9","Leaf","2","Dryland","High N",NA,NA,NA,"Wheat"
"994",2016-02-13,"10","Leaf","2","Irrigated","High N",NA,NA,NA,"Wheat"
"995",2016-02-13,"11","Leaf","2","Irrigated","Low N",NA,NA,NA,"Wheat"
"996",2016-02-01,"12","Leaf","2","Dryland","Median N",NA,NA,NA,"Wheat"
"997",2016-02-01,"13","Leaf","3","Dryland","High N",NA,NA,NA,"Wheat"
"998",2016-02-13,"14","Leaf","3","Irrigated","Median N",NA,NA,NA,"Wheat"
"999",2016-02-13,"15","Leaf","3","Irrigated","Low N",NA,NA,NA,"Wheat"
"1000",2016-01-25,"16","Leaf","3","Dryland","Low N",NA,NA,NA,"Wheat"
"1001",2016-02-13,"17","Leaf","3","Irrigated","High N",NA,NA,NA,"Wheat"
"1002",2016-02-01,"18","Leaf","3","Dryland","Median N",NA,NA,NA,"Wheat"
"1003",2016-02-13,"19","Leaf","4","Irrigated","Median N",NA,NA,NA,"Wheat"
"1004",2016-02-01,"20","Leaf","4","Dryland","Median N",NA,NA,NA,"Wheat"
"1005",2016-01-25,"21","Leaf","4","Dryland","Low N",NA,NA,NA,"Wheat"
"1006",2016-02-13,"22","Leaf","4","Irrigated","Low N",NA,NA,NA,"Wheat"
"1007",2016-02-13,"23","Leaf","4","Irrigated","High N",NA,NA,NA,"Wheat"
"1008",2016-02-01,"24","Leaf","4","Dryland","High N",NA,NA,NA,"Wheat"
"1009",2015-10-29,"1","Stem","1","Dryland","High N",147.44,3.31,4.880264,"Wheat"
"1010",2015-10-29,"2","Stem","1","Irrigated","High N",151.82,3.37,5.116334,"Wheat"
"1011",2015-10-29,"3","Stem","1","Irrigated","Low N",223.17,3.26,7.275342,"Wheat"
"1012",2015-10-29,"4","Stem","1","Irrigated","Median N",132.05,2.53,3.340865,"Wheat"
"1013",2015-10-29,"5","Stem","1","Dryland","Low N",74.57,2.08,1.551056,"Wheat"
"1014",2015-10-29,"6","Stem","1","Dryland","Median N",81.45,2.27,1.848915,"Wheat"
"1015",2015-10-29,"7","Stem","2","Irrigated","Median N",82.08,2.47,2.027376,"Wheat"
"1016",2015-10-29,"8","Stem","2","Dryland","Low N",77.1,2.02,1.55742,"Wheat"
"1017",2015-10-29,"9","Stem","2","Dryland","High N",166.78,2.9,4.83662,"Wheat"
"1018",2015-10-29,"10","Stem","2","Irrigated","High N",180.69,3.66,6.613254,"Wheat"
"1019",2015-10-29,"11","Stem","2","Irrigated","Low N",84.55,2.09,1.767095,"Wheat"
"1020",2015-10-29,"12","Stem","2","Dryland","Median N",109.72,2.19,2.402868,"Wheat"
"1021",2015-10-29,"13","Stem","3","Dryland","High N",156.72,3.44,5.391168,"Wheat"
"1022",2015-10-29,"14","Stem","3","Irrigated","Median N",69.83,2.64,1.843512,"Wheat"
"1023",2015-10-29,"15","Stem","3","Irrigated","Low N",201.03,2.51,5.045853,"Wheat"
"1024",2015-10-29,"16","Stem","3","Dryland","Low N",159.36,2.27,3.617472,"Wheat"
"1025",2015-10-29,"17","Stem","3","Irrigated","High N",84.11,2.66,2.237326,"Wheat"
"1026",2015-10-29,"18","Stem","3","Dryland","Median N",86.59,2.25,1.948275,"Wheat"
"1027",2015-10-29,"19","Stem","4","Irrigated","Median N",60.52,2.43,1.470636,"Wheat"
"1028",2015-10-29,"20","Stem","4","Dryland","Median N",100.7,2.4,2.4168,"Wheat"
"1029",2015-10-29,"21","Stem","4","Dryland","Low N",156.97,1.79,2.809763,"Wheat"
"1030",2015-10-29,"22","Stem","4","Irrigated","Low N",136.84,2.05,2.80522,"Wheat"
"1031",2015-10-29,"23","Stem","4","Irrigated","High N",89.27,2.66,2.374582,"Wheat"
"1032",2015-10-29,"24","Stem","4","Dryland","High N",100.27,2.33,2.336291,"Wheat"
"1033",2015-11-19,"1","Stem","1","Dryland","High N",2247.9,1.5,33.7185,"Wheat"
"1034",2015-11-19,"2","Stem","1","Irrigated","High N",2190.13,1.53,33.508989,"Wheat"
"1035",2015-11-19,"3","Stem","1","Irrigated","Low N",1886.88,1.29,24.340752,"Wheat"
"1036",2015-11-19,"4","Stem","1","Irrigated","Median N",1744.11,1.26,21.975786,"Wheat"
"1037",2015-11-19,"5","Stem","1","Dryland","Low N",821.99,0.82,6.740318,"Wheat"
"1038",2015-11-19,"6","Stem","1","Dryland","Median N",1221.98,1.01,12.341998,"Wheat"
"1039",2015-11-19,"7","Stem","2","Irrigated","Median N",1260.16,1.27,16.004032,"Wheat"
"1040",2015-11-19,"8","Stem","2","Dryland","Low N",826.99,1.11,9.179589,"Wheat"
"1041",2015-11-19,"9","Stem","2","Dryland","High N",2189.15,1.69,36.996635,"Wheat"
"1042",2015-11-19,"10","Stem","2","Irrigated","High N",2141.56,1.89,40.475484,"Wheat"
"1043",2015-11-19,"11","Stem","2","Irrigated","Low N",910.48,0.96,8.740608,"Wheat"
"1044",2015-11-19,"12","Stem","2","Dryland","Median N",1321.31,1.18,15.591458,"Wheat"
"1045",2015-11-19,"13","Stem","3","Dryland","High N",1919.61,1.63,31.289643,"Wheat"
"1046",2015-11-19,"14","Stem","3","Irrigated","Median N",1059.46,1.25,13.24325,"Wheat"
"1047",2015-11-19,"15","Stem","3","Irrigated","Low N",1785.13,0.95,16.958735,"Wheat"
"1048",2015-11-19,"16","Stem","3","Dryland","Low N",1827.33,0.97,17.725101,"Wheat"
"1049",2015-11-19,"17","Stem","3","Irrigated","High N",1566.49,1.81,28.353469,"Wheat"
"1050",2015-11-19,"18","Stem","3","Dryland","Median N",1100.09,1.11,12.210999,"Wheat"
"1051",2015-11-19,"19","Stem","4","Irrigated","Median N",849.26,1.18,10.021268,"Wheat"
"1052",2015-11-19,"20","Stem","4","Dryland","Median N",1351.53,1.02,13.785606,"Wheat"
"1053",2015-11-19,"21","Stem","4","Dryland","Low N",1584.01,0.77,12.196877,"Wheat"
"1054",2015-11-19,"22","Stem","4","Irrigated","Low N",1174.57,0.92,10.806044,"Wheat"
"1055",2015-11-19,"23","Stem","4","Irrigated","High N",1224.46,2.03,24.856538,"Wheat"
"1056",2015-11-19,"24","Stem","4","Dryland","High N",1505.74,1.44,21.682656,"Wheat"
"1057",2015-12-03,"1","Stem","1","Dryland","High N",2819.38,1.6,45.11008,"Wheat"
"1058",2015-12-03,"2","Stem","1","Irrigated","High N",3388.95,1.74,58.96773,"Wheat"
"1059",2015-12-03,"3","Stem","1","Irrigated","Low N",2497.59,0.65,16.234335,"Wheat"
"1060",2015-12-03,"4","Stem","1","Irrigated","Median N",3215.07,0.9,28.93563,"Wheat"
"1061",2015-12-03,"5","Stem","1","Dryland","Low N",1191.79,0.73,8.700067,"Wheat"
"1062",2015-12-03,"6","Stem","1","Dryland","Median N",1857.59,1.03,19.133177,"Wheat"
"1063",2015-12-03,"7","Stem","2","Irrigated","Median N",2638.46,1.09,28.759214,"Wheat"
"1064",2015-12-03,"8","Stem","2","Dryland","Low N",1336.34,0.8,10.69072,"Wheat"
"1065",2015-12-03,"9","Stem","2","Dryland","High N",3806.97,1.45,55.201065,"Wheat"
"1066",2015-12-03,"10","Stem","2","Irrigated","High N",4635.75,1.78,82.51635,"Wheat"
"1067",2015-12-03,"11","Stem","2","Irrigated","Low N",1244.66,0.75,9.33495,"Wheat"
"1068",2015-12-03,"12","Stem","2","Dryland","Median N",2254.54,1.14,25.701756,"Wheat"
"1069",2015-12-03,"13","Stem","3","Dryland","High N",2968.33,1.53,45.415449,"Wheat"
"1070",2015-12-03,"14","Stem","3","Irrigated","Median N",1954.22,0.98,19.151356,"Wheat"
"1071",2015-12-03,"15","Stem","3","Irrigated","Low N",2594.58,0.67,17.383686,"Wheat"
"1072",2015-12-03,"16","Stem","3","Dryland","Low N",2633.43,0.77,20.277411,"Wheat"
"1073",2015-12-03,"17","Stem","3","Irrigated","High N",3058.61,1.71,52.302231,"Wheat"
"1074",2015-12-03,"18","Stem","3","Dryland","Median N",1835.52,1.24,22.760448,"Wheat"
"1075",2015-12-03,"19","Stem","4","Irrigated","Median N",2302.44,0.97,22.333668,"Wheat"
"1076",2015-12-03,"20","Stem","4","Dryland","Median N",1466.41,1.31,19.209971,"Wheat"
"1077",2015-12-03,"21","Stem","4","Dryland","Low N",2068.47,0.69,14.272443,"Wheat"
"1078",2015-12-03,"22","Stem","4","Irrigated","Low N",2417.97,0.66,15.958602,"Wheat"
"1079",2015-12-03,"23","Stem","4","Irrigated","High N",3069.63,1.84,56.481192,"Wheat"
"1080",2015-12-03,"24","Stem","4","Dryland","High N",2404.84,1.57,37.755988,"Wheat"
"1081",2015-12-15,"1","Stem","1","Dryland","High N",3141.46,1.19,37.383374,"Wheat"
"1082",2015-12-15,"2","Stem","1","Irrigated","High N",4577.12,1.12,51.263744,"Wheat"
"1083",2015-12-15,"3","Stem","1","Irrigated","Low N",3039.9,0.63,19.15137,"Wheat"
"1084",2015-12-15,"4","Stem","1","Irrigated","Median N",5130.28,1.92,98.501376,"Wheat"
"1085",2015-12-15,"5","Stem","1","Dryland","Low N",1179.83,0.67,7.904861,"Wheat"
"1086",2015-12-15,"6","Stem","1","Dryland","Median N",2460.82,0.91,22.393462,"Wheat"
"1087",2015-12-15,"7","Stem","2","Irrigated","Median N",2975.71,0.76,22.615396,"Wheat"
"1088",2015-12-15,"8","Stem","2","Dryland","Low N",1077.57,0.75,8.081775,"Wheat"
"1089",2015-12-15,"9","Stem","2","Dryland","High N",4639.68,1.28,59.387904,"Wheat"
"1090",2015-12-15,"10","Stem","2","Irrigated","High N",6062.42,1.34,81.236428,"Wheat"
"1091",2015-12-15,"11","Stem","2","Irrigated","Low N",1732.28,0.6,10.39368,"Wheat"
"1092",2015-12-15,"12","Stem","2","Dryland","Median N",2508.81,0.84,21.074004,"Wheat"
"1093",2015-12-15,"13","Stem","3","Dryland","High N",4095.13,1.32,54.055716,"Wheat"
"1094",2015-12-15,"14","Stem","3","Irrigated","Median N",2966.73,0.69,20.470437,"Wheat"
"1095",2015-12-15,"15","Stem","3","Irrigated","Low N",3640.92,0.79,28.763268,"Wheat"
"1096",2015-12-15,"16","Stem","3","Dryland","Low N",3621.57,0.53,19.194321,"Wheat"
"1097",2015-12-15,"17","Stem","3","Irrigated","High N",5619.47,1.21,67.995587,"Wheat"
"1098",2015-12-15,"18","Stem","3","Dryland","Median N",2146.94,0.91,19.537154,"Wheat"
"1099",2015-12-15,"19","Stem","4","Irrigated","Median N",2957.38,0.79,23.363302,"Wheat"
"1100",2015-12-15,"20","Stem","4","Dryland","Median N",2039.15,0.88,17.94452,"Wheat"
"1101",2015-12-15,"21","Stem","4","Dryland","Low N",2349.9,0.67,15.74433,"Wheat"
"1102",2015-12-15,"22","Stem","4","Irrigated","Low N",3563.83,0.72,25.659576,"Wheat"
"1103",2015-12-15,"23","Stem","4","Irrigated","High N",4615.92,1.18,54.467856,"Wheat"
"1104",2015-12-15,"24","Stem","4","Dryland","High N",3706.57,1.2,44.47884,"Wheat"
"1105",2016-01-06,"1","Stem","1","Dryland","High N",3319.74,0.71,23.570154,"Wheat"
"1106",2016-01-06,"2","Stem","1","Irrigated","High N",5203.07,0.84,43.705788,"Wheat"
"1107",2016-01-06,"3","Stem","1","Irrigated","Low N",2131.94,0.45,9.59373,"Wheat"
"1108",2016-01-06,"4","Stem","1","Irrigated","Median N",2975.03,0.54,16.065162,"Wheat"
"1109",2016-01-06,"5","Stem","1","Dryland","Low N",839.14,0.62,5.202668,"Wheat"
"1110",2016-01-06,"6","Stem","1","Dryland","Median N",1907.92,0.67,12.783064,"Wheat"
"1111",2016-01-06,"7","Stem","2","Irrigated","Median N",3118.31,0.6,18.70986,"Wheat"
"1112",2016-01-06,"8","Stem","2","Dryland","Low N",669.13,0.61,4.081693,"Wheat"
"1113",2016-01-06,"9","Stem","2","Dryland","High N",2479.22,0.77,19.089994,"Wheat"
"1114",2016-01-06,"10","Stem","2","Irrigated","High N",5316.88,0.96,51.042048,"Wheat"
"1115",2016-01-06,"11","Stem","2","Irrigated","Low N",930.27,0.62,5.767674,"Wheat"
"1116",2016-01-06,"12","Stem","2","Dryland","Median N",1552.96,0.56,8.696576,"Wheat"
"1117",2016-01-06,"13","Stem","3","Dryland","High N",2815.35,0.81,22.804335,"Wheat"
"1118",2016-01-06,"14","Stem","3","Irrigated","Median N",2342.29,0.54,12.648366,"Wheat"
"1119",2016-01-06,"15","Stem","3","Irrigated","Low N",1866.17,0.5,9.33085,"Wheat"
"1120",2016-01-06,"16","Stem","3","Dryland","Low N",1573.92,0.55,8.65656,"Wheat"
"1121",2016-01-06,"17","Stem","3","Irrigated","High N",5658.77,0.84,47.533668,"Wheat"
"1122",2016-01-06,"18","Stem","3","Dryland","Median N",1391.07,0.64,8.902848,"Wheat"
"1123",2016-01-06,"19","Stem","4","Irrigated","Median N",3556.29,0.6,21.33774,"Wheat"
"1124",2016-01-06,"20","Stem","4","Dryland","Median N",1168.85,0.64,7.48064,"Wheat"
"1125",2016-01-06,"21","Stem","4","Dryland","Low N",1274.63,0.67,8.540021,"Wheat"
"1126",2016-01-06,"22","Stem","4","Irrigated","Low N",1842.48,0.61,11.239128,"Wheat"
"1127",2016-01-06,"23","Stem","4","Irrigated","High N",5901.33,0.93,54.882369,"Wheat"
"1128",2016-01-06,"24","Stem","4","Dryland","High N",3053.95,0.77,23.515415,"Wheat"
"1129",2016-02-01,"1","Stem","1","Dryland","High N",2153.42,NA,NA,"Wheat"
"1130",2016-02-13,"2","Stem","1","Irrigated","High N",3406.13,NA,NA,"Wheat"
"1131",2016-02-13,"3","Stem","1","Irrigated","Low N",1111.95,NA,NA,"Wheat"
"1132",2016-02-13,"4","Stem","1","Irrigated","Median N",2281.12,NA,NA,"Wheat"
"1133",2016-01-25,"5","Stem","1","Dryland","Low N",837.19,NA,NA,"Wheat"
"1134",2016-02-01,"6","Stem","1","Dryland","Median N",1123.64,NA,NA,"Wheat"
"1135",2016-02-13,"7","Stem","2","Irrigated","Median N",1864.11,NA,NA,"Wheat"
"1136",2016-01-25,"8","Stem","2","Dryland","Low N",595.29,NA,NA,"Wheat"
"1137",2016-02-01,"9","Stem","2","Dryland","High N",1922.6,NA,NA,"Wheat"
"1138",2016-02-13,"10","Stem","2","Irrigated","High N",3609.75,NA,NA,"Wheat"
"1139",2016-02-13,"11","Stem","2","Irrigated","Low N",884.16,NA,NA,"Wheat"
"1140",2016-02-01,"12","Stem","2","Dryland","Median N",1448.5,NA,NA,"Wheat"
"1141",2016-02-01,"13","Stem","3","Dryland","High N",2054.72,NA,NA,"Wheat"
"1142",2016-02-13,"14","Stem","3","Irrigated","Median N",2068.57,NA,NA,"Wheat"
"1143",2016-02-13,"15","Stem","3","Irrigated","Low N",1448.73,NA,NA,"Wheat"
"1144",2016-01-25,"16","Stem","3","Dryland","Low N",1096.01,NA,NA,"Wheat"
"1145",2016-02-13,"17","Stem","3","Irrigated","High N",3526.1,NA,NA,"Wheat"
"1146",2016-02-01,"18","Stem","3","Dryland","Median N",1273.31,NA,NA,"Wheat"
"1147",2016-02-13,"19","Stem","4","Irrigated","Median N",1795.97,NA,NA,"Wheat"
"1148",2016-02-01,"20","Stem","4","Dryland","Median N",1305.29,NA,NA,"Wheat"
"1149",2016-01-25,"21","Stem","4","Dryland","Low N",800.79,NA,NA,"Wheat"
"1150",2016-02-13,"22","Stem","4","Irrigated","Low N",1130.01,NA,NA,"Wheat"
"1151",2016-02-13,"23","Stem","4","Irrigated","High N",3562.04,NA,NA,"Wheat"
"1152",2016-02-01,"24","Stem","4","Dryland","High N",2639.19,NA,NA,"Wheat"
"1153",2015-10-29,"1","Senesced","1","Dryland","High N",0,NA,NA,"Wheat"
"1154",2015-10-29,"2","Senesced","1","Irrigated","High N",0,NA,NA,"Wheat"
"1155",2015-10-29,"3","Senesced","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1156",2015-10-29,"4","Senesced","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1157",2015-10-29,"5","Senesced","1","Dryland","Low N",0,NA,NA,"Wheat"
"1158",2015-10-29,"6","Senesced","1","Dryland","Median N",0,NA,NA,"Wheat"
"1159",2015-10-29,"7","Senesced","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1160",2015-10-29,"8","Senesced","2","Dryland","Low N",0,NA,NA,"Wheat"
"1161",2015-10-29,"9","Senesced","2","Dryland","High N",0,NA,NA,"Wheat"
"1162",2015-10-29,"10","Senesced","2","Irrigated","High N",0,NA,NA,"Wheat"
"1163",2015-10-29,"11","Senesced","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1164",2015-10-29,"12","Senesced","2","Dryland","Median N",0,NA,NA,"Wheat"
"1165",2015-10-29,"13","Senesced","3","Dryland","High N",0,NA,NA,"Wheat"
"1166",2015-10-29,"14","Senesced","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1167",2015-10-29,"15","Senesced","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1168",2015-10-29,"16","Senesced","3","Dryland","Low N",0,NA,NA,"Wheat"
"1169",2015-10-29,"17","Senesced","3","Irrigated","High N",0,NA,NA,"Wheat"
"1170",2015-10-29,"18","Senesced","3","Dryland","Median N",0,NA,NA,"Wheat"
"1171",2015-10-29,"19","Senesced","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1172",2015-10-29,"20","Senesced","4","Dryland","Median N",0,NA,NA,"Wheat"
"1173",2015-10-29,"21","Senesced","4","Dryland","Low N",0,NA,NA,"Wheat"
"1174",2015-10-29,"22","Senesced","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1175",2015-10-29,"23","Senesced","4","Irrigated","High N",0,NA,NA,"Wheat"
"1176",2015-10-29,"24","Senesced","4","Dryland","High N",0,NA,NA,"Wheat"
"1177",2015-11-19,"1","Senesced","1","Dryland","High N",2.28,0.84,0.019152,"Wheat"
"1178",2015-11-19,"2","Senesced","1","Irrigated","High N",12.3,0.9,0.1107,"Wheat"
"1179",2015-11-19,"3","Senesced","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1180",2015-11-19,"4","Senesced","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1181",2015-11-19,"5","Senesced","1","Dryland","Low N",42.66,NA,NA,"Wheat"
"1182",2015-11-19,"6","Senesced","1","Dryland","Median N",9.65,NA,NA,"Wheat"
"1183",2015-11-19,"7","Senesced","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1184",2015-11-19,"8","Senesced","2","Dryland","Low N",63.95,NA,NA,"Wheat"
"1185",2015-11-19,"9","Senesced","2","Dryland","High N",0,NA,NA,"Wheat"
"1186",2015-11-19,"10","Senesced","2","Irrigated","High N",0,NA,NA,"Wheat"
"1187",2015-11-19,"11","Senesced","2","Irrigated","Low N",11.4,0.76,0.08664,"Wheat"
"1188",2015-11-19,"12","Senesced","2","Dryland","Median N",1.84,NA,NA,"Wheat"
"1189",2015-11-19,"13","Senesced","3","Dryland","High N",0,NA,NA,"Wheat"
"1190",2015-11-19,"14","Senesced","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1191",2015-11-19,"15","Senesced","3","Irrigated","Low N",9.62,2.72,0.261664,"Wheat"
"1192",2015-11-19,"16","Senesced","3","Dryland","Low N",12.82,NA,NA,"Wheat"
"1193",2015-11-19,"17","Senesced","3","Irrigated","High N",0,NA,NA,"Wheat"
"1194",2015-11-19,"18","Senesced","3","Dryland","Median N",7.55,NA,NA,"Wheat"
"1195",2015-11-19,"19","Senesced","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1196",2015-11-19,"20","Senesced","4","Dryland","Median N",17.68,NA,NA,"Wheat"
"1197",2015-11-19,"21","Senesced","4","Dryland","Low N",11.25,NA,NA,"Wheat"
"1198",2015-11-19,"22","Senesced","4","Irrigated","Low N",54.97,0.84,0.461748,"Wheat"
"1199",2015-11-19,"23","Senesced","4","Irrigated","High N",0,NA,NA,"Wheat"
"1200",2015-11-19,"24","Senesced","4","Dryland","High N",0,NA,NA,"Wheat"
"1201",2015-12-03,"1","Senesced","1","Dryland","High N",22.16,NA,NA,"Wheat"
"1202",2015-12-03,"2","Senesced","1","Irrigated","High N",11.87,NA,NA,"Wheat"
"1203",2015-12-03,"3","Senesced","1","Irrigated","Low N",42.76,0.92,0.393392,"Wheat"
"1204",2015-12-03,"4","Senesced","1","Irrigated","Median N",5.74,NA,NA,"Wheat"
"1205",2015-12-03,"5","Senesced","1","Dryland","Low N",81.46,1.75,1.42555,"Wheat"
"1206",2015-12-03,"6","Senesced","1","Dryland","Median N",22.93,NA,NA,"Wheat"
"1207",2015-12-03,"7","Senesced","2","Irrigated","Median N",18.75,NA,NA,"Wheat"
"1208",2015-12-03,"8","Senesced","2","Dryland","Low N",68.84,0.86,0.592024,"Wheat"
"1209",2015-12-03,"9","Senesced","2","Dryland","High N",7.56,NA,NA,"Wheat"
